期权代码,交易日期,期权收盘价,期权交易量,期权交易额,期权名称,看涨看跌类型,执行价格,到期日,上市日期,退市日期,上证50ETF价格,上证50ETF日度收益率,无风险收益率（shibor),剩余到期时间（年）
10008181.SH,20241025,0.0444,7244.0,340.1197,华泰柏瑞沪深300ETF期权2412认购4.70,C,4.7,2024-12-25,20241009,20241225,2.793,0.1434,1.947,0.16712328767123288
10008180.SH,20241025,0.766,267.0,203.5788,华泰柏瑞沪深300ETF期权2411认沽4.80,P,4.8,2024-11-27,20241009,20241127,2.793,0.1434,1.947,0.09041095890410959
10008179.SH,20241025,0.6743,72.0,47.7699,华泰柏瑞沪深300ETF期权2411认沽4.70,P,4.7,2024-11-27,20241009,20241127,2.793,0.1434,1.947,0.09041095890410959
10008178.SH,20241025,0.0164,61738.0,1025.6007,华泰柏瑞沪深300ETF期权2411认购4.80,C,4.8,2024-11-27,20241009,20241127,2.793,0.1434,1.947,0.09041095890410959
10008177.SH,20241025,0.0201,31586.0,657.5699,华泰柏瑞沪深300ETF期权2411认购4.70,C,4.7,2024-11-27,20241009,20241127,2.793,0.1434,1.947,0.09041095890410959
10008172.SH,20241025,0.6157,232.0,141.3768,华夏上证50ETF期权2503认沽3.40,P,3.4,2025-03-26,20241009,20250326,2.793,0.1434,1.947,0.41643835616438357
10008171.SH,20241025,0.5299,196.0,103.4116,华夏上证50ETF期权2503认沽3.30,P,3.3,2025-03-26,20241009,20250326,2.793,0.1434,1.947,0.41643835616438357
10008170.SH,20241025,0.0498,4856.0,245.6261,华夏上证50ETF期权2503认购3.40,C,3.4,2025-03-26,20241009,20250326,2.793,0.1434,1.947,0.41643835616438357
10008169.SH,20241025,0.0606,1481.0,90.2898,华夏上证50ETF期权2503认购3.30,C,3.3,2025-03-26,20241009,20250326,2.793,0.1434,1.947,0.41643835616438357
10008168.SH,20241025,0.6069,14.0,8.4371,华夏上证50ETF期权2412认沽3.40,P,3.4,2024-12-25,20241009,20241225,2.793,0.1434,1.947,0.16712328767123288
10008167.SH,20241025,0.5082,0.0,0.0,华夏上证50ETF期权2412认沽3.30,P,3.3,2024-12-25,20241009,20241225,2.793,0.1434,1.947,0.16712328767123288
10008166.SH,20241025,0.0209,10592.0,228.5486,华夏上证50ETF期权2412认购3.40,C,3.4,2024-12-25,20241009,20241225,2.793,0.1434,1.947,0.16712328767123288
10008165.SH,20241025,0.0254,3180.0,85.4838,华夏上证50ETF期权2412认购3.30,C,3.3,2024-12-25,20241009,20241225,2.793,0.1434,1.947,0.16712328767123288
10008164.SH,20241025,0.609,42.0,25.2531,华夏上证50ETF期权2411认沽3.40,P,3.4,2024-11-27,20241009,20241127,2.793,0.1434,1.947,0.09041095890410959
10008163.SH,20241025,0.51,97.0,49.1114,华夏上证50ETF期权2411认沽3.30,P,3.3,2024-11-27,20241009,20241127,2.793,0.1434,1.947,0.09041095890410959
10008162.SH,20241025,0.0103,74437.0,831.4497,华夏上证50ETF期权2411认购3.40,C,3.4,2024-11-27,20241009,20241127,2.793,0.1434,1.947,0.09041095890410959
10008161.SH,20241025,0.0124,30447.0,399.6406,华夏上证50ETF期权2411认购3.30,C,3.3,2024-11-27,20241009,20241127,2.793,0.1434,1.947,0.09041095890410959
10008156.SH,20241025,0.1902,192.0,36.9051,易方达上证科创板50ETF期权2503认沽1.10,P,1.1,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008155.SH,20241025,0.1502,225.0,34.9648,易方达上证科创板50ETF期权2503认沽1.05,P,1.05,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008154.SH,20241025,0.115,1159.0,141.4104,易方达上证科创板50ETF期权2503认沽1.00,P,1.0,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008153.SH,20241025,0.1019,783.0,80.8927,易方达上证科创板50ETF期权2503认购1.10,C,1.1,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008152.SH,20241025,0.1153,900.0,99.8646,易方达上证科创板50ETF期权2503认购1.05,C,1.05,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008151.SH,20241025,0.1307,1299.0,169.7227,易方达上证科创板50ETF期权2503认购1.00,C,1.0,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008150.SH,20241025,0.1557,307.0,47.6364,易方达上证科创板50ETF期权2412认沽1.10,P,1.1,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008149.SH,20241025,0.1175,585.0,69.4515,易方达上证科创板50ETF期权2412认沽1.05,P,1.05,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008148.SH,20241025,0.0656,2533.0,167.4759,易方达上证科创板50ETF期权2412认购1.10,C,1.1,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008147.SH,20241025,0.0775,1596.0,122.9461,易方达上证科创板50ETF期权2412认购1.05,C,1.05,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008146.SH,20241025,0.1246,2467.0,328.2453,易方达上证科创板50ETF期权2411认沽1.10,P,1.1,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008145.SH,20241025,0.0913,7227.0,689.0931,易方达上证科创板50ETF期权2411认沽1.05,P,1.05,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008144.SH,20241025,0.0571,10413.0,646.8346,易方达上证科创板50ETF期权2411认沽1.00,P,1.0,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008143.SH,20241025,0.0427,18914.0,904.1721,易方达上证科创板50ETF期权2411认购1.10,C,1.1,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008142.SH,20241025,0.0551,28330.0,1655.8912,易方达上证科创板50ETF期权2411认购1.05,C,1.05,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008141.SH,20241025,0.0711,24708.0,1840.7754,易方达上证科创板50ETF期权2411认购1.00,C,1.0,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008134.SH,20241025,0.2122,245.0,52.0576,华夏上证科创板50ETF期权2503认沽1.15,P,1.15,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008133.SH,20241025,0.1727,573.0,100.9764,华夏上证科创板50ETF期权2503认沽1.10,P,1.1,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008132.SH,20241025,0.1366,2029.0,278.087,华夏上证科创板50ETF期权2503认沽1.05,P,1.05,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008131.SH,20241025,0.101,2080.0,207.986,华夏上证科创板50ETF期权2503认购1.15,C,1.15,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008130.SH,20241025,0.1124,1454.0,161.2289,华夏上证科创板50ETF期权2503认购1.10,C,1.1,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008129.SH,20241025,0.1256,2984.0,384.5501,华夏上证科创板50ETF期权2503认购1.05,C,1.05,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008128.SH,20241025,0.1747,229.0,40.2523,华夏上证科创板50ETF期权2412认沽1.15,P,1.15,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008127.SH,20241025,0.1354,918.0,124.8214,华夏上证科创板50ETF期权2412认沽1.10,P,1.1,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008126.SH,20241025,0.0964,3449.0,344.806,华夏上证科创板50ETF期权2412认沽1.05,P,1.05,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008125.SH,20241025,0.0633,6628.0,433.4115,华夏上证科创板50ETF期权2412认购1.15,C,1.15,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008124.SH,20241025,0.0757,4923.0,371.7336,华夏上证科创板50ETF期权2412认购1.10,C,1.1,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008123.SH,20241025,0.089,7847.0,717.6864,华夏上证科创板50ETF期权2412认购1.05,C,1.05,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008122.SH,20241025,0.1489,1535.0,232.3016,华夏上证科创板50ETF期权2411认沽1.15,P,1.15,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008121.SH,20241025,0.1078,21014.0,2349.2821,华夏上证科创板50ETF期权2411认沽1.10,P,1.1,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008120.SH,20241025,0.075,43526.0,3350.8669,华夏上证科创板50ETF期权2411认沽1.05,P,1.05,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008119.SH,20241025,0.0406,58919.0,2645.7614,华夏上证科创板50ETF期权2411认购1.15,C,1.15,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008118.SH,20241025,0.051,88819.0,5009.004,华夏上证科创板50ETF期权2411认购1.10,C,1.1,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008117.SH,20241025,0.0663,113081.0,7891.1182,华夏上证科创板50ETF期权2411认购1.05,C,1.05,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008110.SH,20241025,1.2531,8.0,10.0248,南方中证500ETF期权2503认沽7.00,P,7.0,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008109.SH,20241025,1.0789,5.0,5.3945,南方中证500ETF期权2503认沽6.75,P,6.75,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008108.SH,20241025,0.1429,2495.0,334.5124,南方中证500ETF期权2503认购7.00,C,7.0,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008107.SH,20241025,0.1754,1069.0,186.0917,南方中证500ETF期权2503认购6.75,C,6.75,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008106.SH,20241025,1.245,0.0,0.0,南方中证500ETF期权2412认沽7.00,P,7.0,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008105.SH,20241025,1.0181,0.0,0.0,南方中证500ETF期权2412认沽6.75,P,6.75,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008104.SH,20241025,0.0623,5455.0,330.6354,南方中证500ETF期权2412认购7.00,C,7.0,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008103.SH,20241025,0.0844,4504.0,370.8784,南方中证500ETF期权2412认购6.75,C,6.75,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008102.SH,20241025,1.1246,40.0,46.2161,南方中证500ETF期权2411认沽7.00,P,7.0,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008101.SH,20241025,0.8941,206.0,187.352,南方中证500ETF期权2411认沽6.75,P,6.75,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008100.SH,20241025,0.0316,56994.0,1840.61,南方中证500ETF期权2411认购7.00,C,7.0,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008099.SH,20241025,0.0488,68187.0,3132.9611,南方中证500ETF期权2411认购6.75,C,6.75,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008094.SH,20241025,0.6394,5.0,3.1702,华泰柏瑞沪深300ETF期权2503认沽4.60,P,4.6,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008093.SH,20241025,0.5613,10.0,5.613,华泰柏瑞沪深300ETF期权2503认沽4.50,P,4.5,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008092.SH,20241025,0.4793,111.0,53.8451,华泰柏瑞沪深300ETF期权2503认沽4.40,P,4.4,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008091.SH,20241025,0.1104,972.0,106.5227,华泰柏瑞沪深300ETF期权2503认购4.60,C,4.6,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008090.SH,20241025,0.1301,434.0,56.2418,华泰柏瑞沪深300ETF期权2503认购4.50,C,4.5,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008089.SH,20241025,0.1482,566.0,86.4068,华泰柏瑞沪深300ETF期权2503认购4.40,C,4.4,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008088.SH,20241025,0.604,11.0,6.474,华泰柏瑞沪深300ETF期权2412认沽4.60,P,4.6,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008087.SH,20241025,0.5088,29.0,14.771,华泰柏瑞沪深300ETF期权2412认沽4.50,P,4.5,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008086.SH,20241025,0.4225,143.0,60.3933,华泰柏瑞沪深300ETF期权2412认沽4.40,P,4.4,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008085.SH,20241025,0.0541,10183.0,549.815,华泰柏瑞沪深300ETF期权2412认购4.60,C,4.6,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008084.SH,20241025,0.0662,9933.0,649.4185,华泰柏瑞沪深300ETF期权2412认购4.50,C,4.5,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008083.SH,20241025,0.0791,6129.0,482.8745,华泰柏瑞沪深300ETF期权2412认购4.40,C,4.4,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008082.SH,20241025,0.5783,185.0,107.9423,华泰柏瑞沪深300ETF期权2411认沽4.60,P,4.6,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008081.SH,20241025,0.4824,81.0,39.4563,华泰柏瑞沪深300ETF期权2411认沽4.50,P,4.5,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008080.SH,20241025,0.3897,687.0,269.7812,华泰柏瑞沪深300ETF期权2411认沽4.40,P,4.4,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008079.SH,20241025,0.0261,46539.0,1277.9144,华泰柏瑞沪深300ETF期权2411认购4.60,C,4.6,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008078.SH,20241025,0.0333,43621.0,1453.0245,华泰柏瑞沪深300ETF期权2411认购4.50,C,4.5,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008077.SH,20241025,0.0432,45037.0,1899.8101,华泰柏瑞沪深300ETF期权2411认购4.40,C,4.4,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008070.SH,20241025,0.4462,250.0,111.0599,华夏上证50ETF期权2503认沽3.20,P,3.2,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008069.SH,20241025,0.368,79.0,28.7645,华夏上证50ETF期权2503认沽3.10,P,3.1,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008068.SH,20241025,0.2888,294.0,83.9075,华夏上证50ETF期权2503认沽3.00,P,3.0,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008067.SH,20241025,0.2539,214.0,54.0112,华夏上证50ETF期权2503认沽2.95,P,2.95,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008066.SH,20241025,0.0735,2411.0,182.6516,华夏上证50ETF期权2503认购3.20,C,3.2,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008065.SH,20241025,0.0923,428.0,40.2323,华夏上证50ETF期权2503认购3.10,C,3.1,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008064.SH,20241025,0.1164,1250.0,143.2176,华夏上证50ETF期权2503认购3.00,C,3.0,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008063.SH,20241025,0.1302,490.0,64.0958,华夏上证50ETF期权2503认购2.95,C,2.95,2025-03-26,20241008,20250326,2.793,0.1434,1.947,0.41643835616438357
10008062.SH,20241025,0.4215,7.0,2.931,华夏上证50ETF期权2412认沽3.20,P,3.2,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008061.SH,20241025,0.3314,125.0,41.3491,华夏上证50ETF期权2412认沽3.10,P,3.1,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008060.SH,20241025,0.2502,548.0,135.0261,华夏上证50ETF期权2412认沽3.00,P,3.0,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008059.SH,20241025,0.2099,1138.0,234.6452,华夏上证50ETF期权2412认沽2.95,P,2.95,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008058.SH,20241025,0.0321,10372.0,338.475,华夏上证50ETF期权2412认购3.20,C,3.2,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008057.SH,20241025,0.0415,8843.0,364.4313,华夏上证50ETF期权2412认购3.10,C,3.1,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008056.SH,20241025,0.0566,4215.0,238.5068,华夏上证50ETF期权2412认购3.00,C,3.0,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008055.SH,20241025,0.0666,6077.0,396.6886,华夏上证50ETF期权2412认购2.95,C,2.95,2024-12-25,20241008,20241225,2.793,0.1434,1.947,0.16712328767123288
10008054.SH,20241025,0.4201,58.0,23.6977,华夏上证50ETF期权2411认沽3.20,P,3.2,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008053.SH,20241025,0.3216,204.0,64.5643,华夏上证50ETF期权2411认沽3.10,P,3.1,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008052.SH,20241025,0.2318,1468.0,332.0721,华夏上证50ETF期权2411认沽3.00,P,3.0,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008051.SH,20241025,0.1886,3110.0,571.3296,华夏上证50ETF期权2411认沽2.95,P,2.95,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008050.SH,20241025,0.016,41165.0,680.8689,华夏上证50ETF期权2411认购3.20,C,3.2,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008049.SH,20241025,0.0221,52517.0,1176.7015,华夏上证50ETF期权2411认购3.10,C,3.1,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008048.SH,20241025,0.0308,57815.0,1863.9625,华夏上证50ETF期权2411认购3.00,C,3.0,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008047.SH,20241025,0.0388,47233.0,1895.4112,华夏上证50ETF期权2411认购2.95,C,2.95,2024-11-27,20241008,20241127,2.793,0.1434,1.947,0.09041095890410959
10008038.SH,20241025,0.0327,9239.0,330.056,易方达上证科创板50ETF期权2411认沽0.95,P,0.95,2024-11-27,20240930,20241127,2.793,0.1434,1.947,0.09041095890410959
10008037.SH,20241025,0.0978,6576.0,644.4505,易方达上证科创板50ETF期权2411认购0.95,C,0.95,2024-11-27,20240930,20241127,2.793,0.1434,1.947,0.09041095890410959
10008034.SH,20241025,0.0449,41840.0,1998.9835,华夏上证科创板50ETF期权2411认沽1.00,P,1.0,2024-11-27,20240930,20241127,2.793,0.1434,1.947,0.09041095890410959
10008033.SH,20241025,0.086,67764.0,6050.8154,华夏上证科创板50ETF期权2411认购1.00,C,1.0,2024-11-27,20240930,20241127,2.793,0.1434,1.947,0.09041095890410959
10008030.SH,20241025,0.8351,174.0,146.9668,南方中证500ETF期权2503认沽6.50,P,6.5,2025-03-26,20240930,20250326,2.793,0.1434,1.947,0.41643835616438357
10008029.SH,20241025,0.644,538.0,357.4071,南方中证500ETF期权2503认沽6.25,P,6.25,2025-03-26,20240930,20250326,2.793,0.1434,1.947,0.41643835616438357
10008028.SH,20241025,0.2209,919.0,200.036,南方中证500ETF期权2503认购6.50,C,6.5,2025-03-26,20240930,20250326,2.793,0.1434,1.947,0.41643835616438357
10008027.SH,20241025,0.2786,1318.0,352.9147,南方中证500ETF期权2503认购6.25,C,6.25,2025-03-26,20240930,20250326,2.793,0.1434,1.947,0.41643835616438357
10008026.SH,20241025,0.655,3105.0,2088.1468,南方中证500ETF期权2411认沽6.50,P,6.5,2024-11-27,20240930,20241127,2.793,0.1434,1.947,0.09041095890410959
10008025.SH,20241025,0.4471,7144.0,3321.2398,南方中证500ETF期权2411认沽6.25,P,6.25,2024-11-27,20240930,20241127,2.793,0.1434,1.947,0.09041095890410959
10008024.SH,20241025,0.069,97820.0,6551.196,南方中证500ETF期权2411认购6.50,C,6.5,2024-11-27,20240930,20241127,2.793,0.1434,1.947,0.09041095890410959
10008023.SH,20241025,0.1069,140727.0,14699.7911,南方中证500ETF期权2411认购6.25,C,6.25,2024-11-27,20240930,20241127,2.793,0.1434,1.947,0.09041095890410959
10008018.SH,20241025,0.3964,164.0,67.3444,华泰柏瑞沪深300ETF期权2503认沽4.30,P,4.3,2025-03-26,20240930,20250326,2.793,0.1434,1.947,0.41643835616438357
10008017.SH,20241025,0.3381,274.0,93.817,华泰柏瑞沪深300ETF期权2503认沽4.20,P,4.2,2025-03-26,20240930,20250326,2.793,0.1434,1.947,0.41643835616438357
10008016.SH,20241025,0.2713,512.0,141.8636,华泰柏瑞沪深300ETF期权2503认沽4.10,P,4.1,2025-03-26,20240930,20250326,2.793,0.1434,1.947,0.41643835616438357
10008015.SH,20241025,0.1763,1313.0,228.1407,华泰柏瑞沪深300ETF期权2503认购4.30,C,4.3,2025-03-26,20240930,20250326,2.793,0.1434,1.947,0.41643835616438357
10008014.SH,20241025,0.2068,1235.0,256.8864,华泰柏瑞沪深300ETF期权2503认购4.20,C,4.2,2025-03-26,20240930,20250326,2.793,0.1434,1.947,0.41643835616438357
10008013.SH,20241025,0.2422,986.0,241.7353,华泰柏瑞沪深300ETF期权2503认购4.10,C,4.1,2025-03-26,20240930,20250326,2.793,0.1434,1.947,0.41643835616438357
10008012.SH,20241025,0.3416,744.0,253.1969,华泰柏瑞沪深300ETF期权2412认沽4.30,P,4.3,2024-12-25,20240930,20241225,2.793,0.1434,1.947,0.16712328767123288
